"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2047911,"June 28, 2021",Pennsylvania,Harrisburg,"1400 block of Berryhill St",1,1,N/A
2048398,"June 28, 2021",Nevada,Henderson,"90 block of Huntfield Dr",1,2,N/A
2047731,"June 27, 2021",California,Oakland,"6200 block of Hayes St",1,0,N/A
2047714,"June 27, 2021",Virginia,"Port Republic","13973 S E Side Hwy",1,0,N/A
2046224,"June 27, 2021",Nevada,"Las Vegas","1281 S Decatur Blvd",1,0,N/A
2046246,"June 27, 2021",Utah,Midvale,"7263 S Catalpa Rd",1,0,N/A
2046329,"June 27, 2021","North Carolina",Fayetteville,"3500 block of Doc Bennett Rd",1,0,N/A
2048470,"June 27, 2021",Louisiana,Gray,"Ladybug Lane",1,1,N/A
2046714,"June 27, 2021",Illinois,Chicago,"2000 block of E 71st St",1,5,N/A
2047616,"June 27, 2021","South Carolina",Gaston,"Meadowfield Rd",1,0,N/A
2046620,"June 27, 2021",Tennessee,Clarksville,"900 block of College St",1,2,N/A
2046851,"June 27, 2021",Texas,"San Antonio","2000 block of E Southcross",1,0,N/A
2046605,"June 27, 2021","New York","New York (Manhattan)","W 45th St and 7th Ave",1,0,N/A
2046590,"June 27, 2021","New York",Buffalo,"300 block of N Ogden St",1,0,N/A
2046690,"June 27, 2021",Virginia,Richmond,"200 block of N 20th St",1,0,N/A
2046980,"June 27, 2021",Missouri,"Kansas City","E 9th St and Prospect Ave",2,0,N/A
2047551,"June 27, 2021",Kentucky,Mousie,"Pine Tree Hollow Rd",1,0,N/A
2047274,"June 27, 2021",Virginia,Martinsville,"1446 Fayette St",1,0,N/A
2047545,"June 27, 2021",California,"Lost Hills","Lerdo Hwy",1,0,N/A
2046568,"June 27, 2021",Ohio,Toledo,"600 block of Wyman St",1,0,N/A
2047534,"June 27, 2021",Texas,Graham,"3640 Red Top Rd",1,0,N/A
2046537,"June 27, 2021",California,Compton,"W Artesia Blvd and S Wilmington Ave",1,0,N/A
2046506,"June 27, 2021",Missouri,"Kansas City","Independence Ave and Lawn Ave",1,0,N/A
2046761,"June 27, 2021","North Carolina",Eden,"Dan River Church Road",2,1,N/A
2046496,"June 27, 2021",Kansas,Plainville,"601 S Washington St",1,0,N/A
2046383,"June 27, 2021",Texas,Houston,"11600 block of Palo Verde Dr",2,0,N/A
2047458,"June 27, 2021",Florida,"Saint Petersburg","1300 block of 13th Ave S",1,1,N/A
2047291,"June 27, 2021",Virginia,"Newport News","7100 block of Belvedere Dr",1,0,N/A
2046309,"June 27, 2021","North Carolina",Charlotte,"E Independence Blvd and Idlewild Rd",1,0,N/A
2047118,"June 27, 2021",Florida,Bonifay,"Lawrence Rd",1,0,N/A
2046522,"June 27, 2021",California,Azusa,"900 block of W Sierra Madre Ave",1,0,N/A
2046413,"June 27, 2021",Michigan,"Battle Creek","28 Hanover St",1,0,N/A
2047673,"June 27, 2021","North Carolina",Laurinburg,"700 block of Geneva St",1,0,N/A
2047212,"June 27, 2021",Texas,Lewisville,"800 block of Pebble Ridge Dr",2,0,N/A
2047305,"June 27, 2021",California,"San Diego","4500 Ladera St",1,0,N/A
2046185,"June 27, 2021","New Mexico",Albuquerque,"5920 Osuna Rd NE",1,0,N/A
2047277,"June 27, 2021",Texas,"Fort Worth","8701 West Fwy",1,0,N/A
2046574,"June 27, 2021",Illinois,"Saint Charles","2051 Lincoln Hwy",1,3,N/A
2046897,"June 27, 2021",Illinois,Chicago,"6300 block of South Artesian Ave",1,10,N/A
2047219,"June 27, 2021",Mississippi,Jackson,"5400 block of Clinton Blvd",1,0,N/A
2047209,"June 27, 2021",Louisiana,"Baton Rouge","1800 N University",2,0,N/A
2046349,"June 27, 2021","North Carolina",Fayetteville,"500 block of School St",1,1,N/A
2047101,"June 27, 2021",Maryland,Baltimore,"2200 block of McCulloh St",1,0,N/A
2046750,"June 27, 2021","New Mexico",Roswell,"504 S Evergreen Ave",1,0,N/A
2046842,"June 27, 2021",Connecticut,"Vernon Rockville (Vernon)","51 Hartford Turnpike",1,0,N/A
2046279,"June 27, 2021",Arizona,Phoenix,"N 27th Ave and W Indian School Rd",1,0,N/A
2046182,"June 27, 2021",Delaware,Newark,"1 Louis Ct",1,2,N/A
2046172,"June 27, 2021","New York",Buffalo,"Playter St and Kent St",1,0,N/A
2046531,"June 27, 2021",Missouri,"Saint Louis (Ferguson)","1379 Sharondale Cir",1,0,N/A
2046551,"June 27, 2021",Missouri,"Saint Louis","4900 block of Rosalie St",1,1,N/A
2046729,"June 27, 2021",Arizona,Mesa,"E Main St and S Stapley Dr",1,0,N/A
2047996,"June 27, 2021","New York","New York (Manhattan)","W 136th St and Malcolm X Blvd",1,0,N/A
2046912,"June 27, 2021",Washington,Seattle,"900 block of Marion St",1,0,N/A
2047554,"June 27, 2021","South Carolina",Lexington,"100 block of Freedom Dr",1,0,N/A
2046524,"June 27, 2021",Texas,Amarillo,"4001 I-40 East",1,1,N/A
2046614,"June 27, 2021",Texas,"Fort Worth","2108 E Lancaster Ave",1,0,N/A
2047953,"June 27, 2021",Alabama,Sylacauga,"413 N Nashville Ave",1,0,N/A
2047951,"June 27, 2021",Alabama,Sylacauga,"Goodwater Hwy  and Peavy Hill St",1,0,N/A
2051497,"June 27, 2021",Tennessee,Memphis,N/A,1,0,N/A
2046368,"June 27, 2021",Pennsylvania,Philadelphia,"Memphis St and E Cambria St",1,0,N/A
2047178,"June 27, 2021",Tennessee,Millington,"Currie Rd",1,0,N/A
2051468,"June 27, 2021",Tennessee,Memphis,"3906 Frayser-Raleigh Rd",1,1,N/A
2047170,"June 27, 2021",Tennessee,Memphis,"2500 block of Dunn Ave",3,1,N/A
2046647,"June 27, 2021",Tennessee,Memphis,"1755 Getwell Rd",1,0,N/A
2047828,"June 27, 2021",Louisiana,Lafayette,"1800 N University Ave",2,0,N/A
2047821,"June 27, 2021",California,Victorville,"17000 block of Jurassic Place",1,0,N/A
2047191,"June 27, 2021",Tennessee,Chattanooga,"2600 block of Wilder St",1,0,N/A
2047096,"June 27, 2021",Indiana,Kendallville,"1201 W North St",1,2,N/A
2047699,"June 27, 2021",Ohio,Akron,"700 block of Elma St",1,0,N/A
2047775,"June 27, 2021",California,Anaheim,"2200 block of W Colchester Dr",1,0,N/A
2047826,"June 26, 2021",California,"Santa Maria","Lincoln St and Mill St",1,0,N/A
2047307,"June 26, 2021",California,"San Diego","5000 block of Orange Ave",1,0,N/A
2046686,"June 26, 2021","South Carolina",Inman,"164 Campton Cir",2,0,N/A
2046002,"June 26, 2021",California,"Cathedral City","31800 block of Neuma Dr",1,0,N/A
2046136,"June 26, 2021","New York","Niagara Falls","1100 block of Whitney Ave",1,0,N/A
2045978,"June 26, 2021",Texas,Aledo,"12200 block of Camp Bowie W Blvd",2,0,N/A
2047610,"June 26, 2021","South Carolina",Columbia,"1029 Briargate Cir",1,0,N/A
2046630,"June 26, 2021",Texas,"Fort Worth","1525 E Berry St",1,0,N/A
2046602,"June 26, 2021",Texas,Dallas,"12900 Audelia Rd",1,0,N/A
2054121,"June 26, 2021",Virginia,Fredericksburg,"136 Wellington Lakes Dr",1,0,N/A
2046088,"June 26, 2021",Ohio,Cleveland,"E 125th St and Superior Ave",1,0,N/A
2046781,"June 26, 2021",Texas,Houston,"4902 Laura Koppe Rd",1,3,N/A
2046080,"June 26, 2021",Michigan,Flint,"6300 block of Valorie Ln",1,0,N/A
2045871,"June 26, 2021",Illinois,Chicago,"4751 S Cornell Ave",1,0,N/A
2046083,"June 26, 2021",Michigan,Flint,"2500 block of Thom St",1,0,N/A
2046638,"June 26, 2021","New York",Syracuse,"1300 block of S State St",1,2,N/A
2045678,"June 26, 2021",Michigan,Kalamazoo,"1300 block of N Rose St",1,0,N/A
2045766,"June 26, 2021",Colorado,"Colorado Springs","1790 Aeroplaza Dr",1,0,N/A
2046756,"June 26, 2021","New Mexico",Roswell,"400 block of E Forest St",1,0,N/A
2046398,"June 26, 2021",Texas,Houston,"13480 S Thorntree Dr",1,0,N/A
2046113,"June 26, 2021","Rhode Island",Pawtucket,"Central Ave and George Bennett Industrial Hwy",1,0,N/A
2045746,"June 26, 2021",Louisiana,Franklin,"Martin Luther King Blvd",1,1,N/A
2045647,"June 26, 2021","North Carolina",Charlotte,"5816 Westpark Dr",1,0,N/A
2045816,"June 26, 2021",California,Fresno,"Clinton Ave and Crystal Ave",1,0,N/A
2046359,"June 26, 2021","North Carolina","New Hanover (county)","Castle Hayne Rd",1,0,N/A
2046115,"June 26, 2021",Arizona,"Bullhead City","1600 block of Ramar Rd",1,0,N/A
2046153,"June 26, 2021",Florida,"Fort Myers","1735 Brantley Rd",1,0,N/A
2046321,"June 26, 2021","North Carolina","Elizabeth City","522 S Hughes Blvd",1,0,N/A
2047158,"June 26, 2021",Louisiana,Houma,"2600 block of Issac St",1,0,N/A
2046292,"June 26, 2021",Indiana,Gary,"2295 Grant St",1,0,N/A
2046307,"June 26, 2021","North Carolina",Charlotte,"Vanderbrook Rd and The Plaza",1,0,N/A
2045671,"June 26, 2021",Illinois,Chicago,"300 block of W 87th St",1,0,N/A
2046268,"June 26, 2021",Arizona,"Tempe (Guadalupe)","8818 S Avenida del Yaqui",1,1,N/A
2045611,"June 26, 2021",Georgia,Atlanta,"215 Piedmont Ave NE",1,2,N/A
2047031,"June 26, 2021",Pennsylvania,Philadelphia,"1700 block of S 5th St",1,0,N/A
2045577,"June 26, 2021",Illinois,Chicago,"2600 block of W Thomas St",1,0,N/A
2045579,"June 26, 2021",Illinois,Chicago,"6100 block of N McCormick Blvd",1,3,N/A
2046894,"June 26, 2021",Washington,Lakewood,"9222 Veterans Dr SW",1,0,N/A
2045812,"June 26, 2021",Massachusetts,Winthrop,"Cross St and Shirley St",3,0,N/A
2047787,"June 26, 2021",Alabama,"Fort Deposit","Forest Dr",1,3,N/A
2045972,"June 26, 2021",Pennsylvania,Philadelphia,"1400 block of W Pacific St",1,0,N/A
2046527,"June 26, 2021",Ohio,Columbus,"4116 Larry Pl",1,0,N/A
2046520,"June 26, 2021",Ohio,Columbus,"1800 block of E Rich St",1,0,N/A
2045990,"June 26, 2021",Missouri,"Saint Louis","E Gano Ave and Emily St",1,0,N/A
2046352,"June 26, 2021",Pennsylvania,York,"600 block of Pleasant View Rd",1,1,N/A
2045976,"June 26, 2021",Louisiana,"New Orleans","5900 block of N Johnson St",1,0,N/A
2046000,"June 26, 2021",Louisiana,"Baton Rouge","3300 block of Lone Oak Dr",1,0,N/A
2046053,"June 26, 2021",Wisconsin,Milwaukee,"4550 N 48th St",1,0,N/A
2045936,"June 26, 2021",Texas,Abilene,"1300 block of Grape St",1,0,N/A
2046778,"June 26, 2021",Louisiana,Shreveport,"6725 Buncombe Rd",1,0,N/A
2046776,"June 26, 2021",Louisiana,Shreveport,"900 block of W 62nd St",1,0,N/A
2047802,"June 26, 2021",California,Salinas,"1500 block of Tuscany Way",1,0,N/A
2046754,"June 26, 2021",Arkansas,Texarkana,"1100 block of Hickory St",1,0,N/A
2046008,"June 26, 2021",Indiana,Indianapolis,"3200 N Capitol Ave",1,0,N/A
2045432,"June 25, 2021",Texas,"Fort Worth","I-35W and Heritage Trace Pkwy",1,0,N/A
2044719,"June 25, 2021","New York",Buffalo,"43 French St",1,0,N/A
2045994,"June 25, 2021",Arkansas,"Siloam Springs","817 White Rock St",1,1,N/A
2045920,"June 25, 2021",Arizona,Tempe,"S 48th St and E Broadway Rd",1,0,N/A
2045637,"June 25, 2021","South Carolina",Columbia,"100 block of Cardamon Ct",1,1,N/A
2045339,"June 25, 2021",Kansas,"Kansas City","Vista St and S 50th St",1,0,N/A
2045057,"June 25, 2021","North Carolina","East Bend","1028 Eliza Ln",2,0,N/A
2046516,"June 25, 2021",California,"Santa Ana","1300 block of W Fifth St",1,0,N/A
2044836,"June 25, 2021",California,"Los Angeles","1474 Blue Jay Way",1,5,N/A
2045838,"June 25, 2021",California,Redding,"3600 block of Churn Creek Rd",1,0,N/A
2047481,"June 25, 2021",Texas,Houston,"5625 Antoine St",1,0,N/A
2045052,"June 25, 2021",California,Oakland,"2300 block of Chestnut St",1,0,N/A
2047414,"June 25, 2021",Florida,"Melbourne (West Melbourne)","US-192 and Columbia Ln",1,0,N/A
2045048,"June 25, 2021",California,Sacramento,"Kesner Ave",1,0,N/A
2044859,"June 25, 2021",Florida,Orlando,"4701 S Texas Ave",1,0,N/A
2045974,"June 25, 2021",Texas,"Fort Worth","5300 block of Sunfish Dr",1,0,N/A
2045533,"June 25, 2021",Texas,Tyler,"3709 Troup Hwy",1,2,N/A
2046071,"June 25, 2021",Michigan,"Clinton Township","19345 Gaynon Dr",1,0,N/A
2045288,"June 25, 2021",Tennessee,Mcdonald,"200 block of Spring Branch Rd",1,0,N/A
2045758,"June 25, 2021",Tennessee,Cookeville,"400 block of N Franklin Ave",1,0,N/A
2046066,"June 25, 2021",Minnesota,Minneapolis,"528 Hennepin Ave",1,0,N/A
2045676,"June 25, 2021",Michigan,"Grand Rapids","Madison Ave SE and 28th St SE",1,0,N/A
2045771,"June 25, 2021",Louisiana,"New Orleans","2300 block of S Roman St",1,0,N/A
2044802,"June 25, 2021","New York","Corona (Queens)","113 Beach 56th Pl and Shore Front Pkwy",1,0,N/A
2045116,"June 25, 2021",Virginia,"Virginia Beach","1300 block of Crane Crescent",1,0,N/A
2044903,"June 25, 2021",California,"Long Beach","9th St and Daisy Ave",1,0,N/A
2048172,"June 25, 2021",Alaska,Fairbanks,"3350 Thomas St",1,0,N/A
2045730,"June 25, 2021",Maryland,Baltimore,"1000 block of Hunter St",1,0,N/A
2045417,"June 25, 2021",Illinois,"Granite City","1525 Madison Ave",2,0,N/A
2045722,"June 25, 2021",California,Rosemead,"9000 block of Garvey Ave",1,0,N/A
2045720,"June 25, 2021",California,Oakland,"5400 block of Bancroft Ave",1,0,N/A
2045373,"June 25, 2021",Michigan,Detroit,"18900 block of Ferguson St",1,0,N/A
2044865,"June 25, 2021",Nevada,"Las Vegas","3600 block of Angela Robin St",1,0,N/A
2044721,"June 25, 2021",Indiana,Indianapolis,"3000 block of E Michigan St",1,0,N/A
2045604,"June 25, 2021",Illinois,Burbank,"8300 block of Laramie Ave",1,0,N/A
2045602,"June 25, 2021",Florida,"Saint Petersburg","1930 4th St N",1,0,N/A
2046188,"June 25, 2021",Georgia,Dublin,"Mimosa Dr",1,0,N/A
2045917,"June 25, 2021",Arizona,"New River","E Circle Mountain Rd and N New River Rd",2,0,N/A
2045552,"June 25, 2021",Washington,"Tacoma (Fife)","6522 20th St E",1,0,N/A
2045520,"June 25, 2021",Wyoming,Lander,"Sinks Canyon Rd",1,1,N/A
2045528,"June 25, 2021",Texas,"College Station","1900 Anderson St",1,0,N/A
2045526,"June 25, 2021",Texas,"College Station","2000 block of Longmire Cir",1,0,N/A
2046827,"June 25, 2021",Texas,Houston,"6800 block of Fallbrook Dr",1,0,N/A
2045455,"June 25, 2021",Texas,Canyon,"47 Valley View",1,0,N/A
2045451,"June 25, 2021",Pennsylvania,"Harrisburg (Steelton)","700 block of S 2nd St",1,0,N/A
2045438,"June 25, 2021",Texas,Waco,"1623 Herring Ave",1,0,N/A
2045430,"June 25, 2021",Pennsylvania,Philadelphia,"1400 block of Windrim Ave",1,0,N/A
2045444,"June 25, 2021",Colorado,"Grand Junction","750 Wellington Ave",1,0,N/A
2046812,"June 25, 2021",Louisiana,"New Orleans","3150 1st St",1,0,N/A
2045402,"June 25, 2021",Illinois,"East Saint Louis",I-64,1,1,N/A
2046727,"June 25, 2021","West Virginia",Grafton,US-119,1,0,N/A
2045346,"June 25, 2021",Missouri,"Saint Louis","3300 block of Locust St",1,0,N/A
2044392,"June 24, 2021",Pennsylvania,Philadelphia,"4900 block of Hoopes St",2,0,N/A
2045956,"June 24, 2021",Mississippi,Jackson,"300 block of Ford Ave",1,0,N/A
2044733,"June 24, 2021",Florida,Gainesville,"4701 NW 6th St",1,4,N/A
2044297,"June 24, 2021",Tennessee,Unicoi,"Marbleton Rd",1,0,N/A
2048747,"June 24, 2021",Georgia,Brunswick,"1500 block of Mansfield St",1,0,N/A
2044427,"June 24, 2021",Virginia,Norfolk,"711 E Virginia Beach Blvd",1,0,N/A
2044674,"June 24, 2021","North Carolina",Whiteville,"200 Columbus Corners Dr",1,0,N/A
2045483,"June 24, 2021",Kansas,Topeka,"1200 block of NW Polk St",1,0,N/A
2044461,"June 24, 2021",Georgia,Atlanta,"20 Vanira Ave",1,0,N/A
2045050,"June 24, 2021","North Carolina",Washington,"5778 Rivercreek Dr",1,0,N/A
2044316,"June 24, 2021",California,Gilroy,"8220 Monterey Rd",1,0,N/A
2044225,"June 24, 2021",Michigan,Kalamazoo,"1100 block of Lake St",1,0,N/A
2044939,"June 24, 2021",Georgia,Monroe,"Blackberry Cove Dr",1,0,N/A
2044994,"June 24, 2021",Nevada,"Las Vegas","2320 N Tucumcari Dr",1,0,N/A
2044412,"June 24, 2021",Georgia,Cumming,"5550 Dahlonega Hwy",1,0,N/A
2044549,"June 24, 2021",Georgia,Auburn,"Brown Bridge Rd and Bradford Park Ln",1,0,N/A
2044914,"June 24, 2021",California,"Los Angeles","10600 block of Budlong Ave",1,0,N/A
2044546,"June 24, 2021",Texas,Austin,"7200 block of E Meadow Bend Dr",1,1,N/A
2044905,"June 24, 2021",California,"Long Beach","15th St and Cedar Ave",1,0,N/A
2044766,"June 24, 2021",Maryland,"Upper Marlboro (Glenarden)","2250 Petrie Ln",1,2,N/A
2044716,"June 24, 2021",Montana,Billings,"2nd Ave N and N 27th St",1,1,N/A
2044023,"June 24, 2021","New York",Buffalo,"Ashley St",3,0,N/A
2044846,"June 24, 2021",California,"Los Angeles","5700 block of Cimarron St",1,0,N/A
2044007,"June 24, 2021",California,Bakersfield,CA-99,1,0,N/A
2045769,"June 24, 2021",Maryland,Bethesda,"4604 Windsor Ln",1,0,N/A
2045344,"June 24, 2021",Michigan,"Iron River",N/A,1,0,N/A
2046205,"June 24, 2021","South Carolina",Mccormick,"900 Block of Bell Field Rd",1,0,N/A
2051643,"June 24, 2021",Illinois,Zion,"3000 block of Elim Ave",1,0,N/A
2045559,"June 24, 2021",Washington,Yakima,"200 block of E N St",1,0,N/A
2044709,"June 24, 2021",Illinois,Chicago,"2800 block of W 85th St",1,0,N/A
2044728,"June 24, 2021",Oregon,Portland,"518 NE Holladay St",1,0,N/A
2044684,"June 24, 2021","South Carolina","West Columbia","441 Sunset Ct",1,0,N/A
2044671,"June 24, 2021","North Carolina",Eden,"Dyer St",1,0,N/A
2044641,"June 24, 2021",Mississippi,Aberdeen,"N Matubba St",1,0,N/A
2044114,"June 24, 2021",Arkansas,Monticello,"E Willis St",3,1,N/A
2044519,"June 24, 2021",Texas,Dallas,"1806 Mountain Creek Pkwy",1,0,N/A
2045414,"June 24, 2021",Missouri,"Kansas City","1100 block of W 40th St",1,0,N/A
2044303,"June 24, 2021",Kentucky,Hopkinsville,"100 block of Plum St",1,0,N/A
2045395,"June 24, 2021",Ohio,Cincinnati,"3000 block of Harrison Ave",1,0,N/A
2044511,"June 24, 2021",Missouri,"Saint Louis","3900 block of Olive St",1,0,N/A
2045531,"June 24, 2021","New Jersey",Millville,"800 Cedar St",1,0,N/A
2044447,"June 24, 2021",Ohio,Columbus,"1826 Lattimer Dr",1,0,N/A
2044662,"June 23, 2021",Louisiana,Plaquemine,"W W Harleaux St and Bourgoyne St",1,0,N/A
2043940,"June 23, 2021",Arizona,Surprise,"Loop 303 and US-60",1,0,N/A
2043214,"June 23, 2021",Illinois,Chicago,"3800 block of S Wentworth Ave",1,2,N/A
2044422,"June 23, 2021",Texas,Friendswood,"3200 block of Signal Hill Dr",1,0,N/A
2043824,"June 23, 2021",Mississippi,"Mc Cool","7693 Attala Road 2120",2,0,N/A
2043554,"June 23, 2021",California,"Los Angeles","5601 Wilshire Blvd",1,0,N/A
2043542,"June 23, 2021",California,Norwalk,"Piuma Ave and Alondra Blvd",1,0,N/A
2044088,"June 23, 2021",Louisiana,"New Orleans","6700 block of Bundy Rd",1,0,N/A
2043506,"June 23, 2021",Texas,Houston,"11700 block of Westheimer Rd",1,0,N/A
2043803,"June 23, 2021",Louisiana,Opelousas,"1500 block of E Prudhomme St",1,0,N/A
2043973,"June 23, 2021",Nevada,"Las Vegas","8900 block of Jaquita Ave",1,0,N/A
2044288,"June 23, 2021",Mississippi,Columbus,"1500 block of 26th St N",2,0,N/A
2044279,"June 23, 2021",Mississippi,Columbus,"22nd St and 15th Ave",1,0,N/A
2045101,"June 23, 2021","North Carolina",Woodland,"108 Indian Trail",1,1,N/A
2043815,"June 23, 2021",Virginia,"Newport News","13200 block of Aqueduct Dr",1,0,N/A
2044693,"June 23, 2021","South Carolina",Westminster,"Coffee Rd",1,0,N/A
2043371,"June 23, 2021",Kansas,Wichita,"Countryside St and S Old Manor Rd",1,0,N/A
2043174,"June 23, 2021",Louisiana,"Baton Rouge","Nicholson Dr and Gardere Ln",1,1,N/A
2043355,"June 23, 2021",Tennessee,Knoxville,"603 Longview Rd",1,0,N/A
2043581,"June 23, 2021",California,Pittsburg,"El Dorado Dr and Shasta Cir",1,0,N/A
2043378,"June 23, 2021",Tennessee,Gallatin,"1598 Lock 4 Rd",1,2,N/A
2044163,"June 23, 2021",Michigan,Saginaw,"1730 block of N Airport Rd",1,0,N/A
2043709,"June 23, 2021",Illinois,Waukegan,"2100 block of Williamsburg Dr",1,0,N/A
2044147,"June 23, 2021",Mississippi,Corinth,"Co Rd 742",1,0,N/A
2043780,"June 23, 2021",Connecticut,Hartford,"116 Bedford St",1,1,N/A
2044320,"June 23, 2021",Alabama,Sylacauga,"794 Harper Springs Rd",1,1,N/A
2043798,"June 23, 2021",Louisiana,Gueydan,"Lakeside Dr",1,0,N/A
2044123,"June 23, 2021","New York",Rochester,"Jay St and Orchard St",1,1,N/A
